function_name,script_file_name,module_family,function_visibility,line_number,functional_role,migration_priority,python_target_package,safe_migration_mode
MVPQAIC_P5E_buildBlueprintRows_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,2952,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5E_val_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3002,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5E_designBlueprint_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3006,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5E_summary_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3184,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5E_gate_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3218,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5E_writeBlueprint_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3229,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5E_formatBlueprint_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3254,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5E_applyValidations_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3268,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
dv,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,INTERNAL,3271,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5E_safety_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3281,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5E_err_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3310,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_ManualAppSheetSetupStatusOnly,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3381,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_ManualAppSheetSetupChecklistBatchMaxiSafe,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3418,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_ManualAppSheetSetupChecklistOpen,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3474,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_Run,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3494,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_readBlueprint_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3496,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_readSchema_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3500,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_readTableByHeaders_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3504,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_emptyTable_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3540,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_val_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3544,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_schemaBySheet_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3552,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_buildChecklistRows_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3561,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_globalRow_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3624,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_requiredNow_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3660,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_phase_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3667,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_area_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3679,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_section_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3686,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_action_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3697,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_expectedSetting_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3708,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_notes_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3716,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_summary_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3724,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_gate_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3754,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_writeChecklist_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3766,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_formatChecklist_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3791,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_applyValidations_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3805,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
dv,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,INTERNAL,3808,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_safety_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3819,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5F_err_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3848,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5G_AppSheetGoNoGoGateStatusOnly,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3903,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5G_AppSheetGoNoGoGateBatchMaxiSafe,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3936,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5G_AppSheetGoNoGoGateOpen,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,3992,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5G_Run,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4013,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5G_readTable_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4015,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5G_emptyTable_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4056,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5G_norm_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4058,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5G_val_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4059,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5G_summary_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4068,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5G_unique_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4147,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5G_gate_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4159,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5G_buildGateRows_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4177,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
add,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,INTERNAL,4181,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5G_writeGate_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4218,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5G_maxRowWidth_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4240,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5G_padRows_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4248,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5G_formatGate_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4259,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5G_applyValidations_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4274,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5G_safety_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4284,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5G_err_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4313,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5H_SchemaBlockerRepairPlanStatusOnly,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4364,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5H_SchemaBlockerRepairPlanBatchMaxiSafe,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4393,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5H_SchemaBlockerRepairPlanOpen,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4446,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5H_Run,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4467,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5H_extractBlockers_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4469,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5H_buildRepairRows_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4494,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5H_scanHeaders_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4534,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5H_emptyScan_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4566,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5H_pickKey_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4568,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5H_pickLabel_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4573,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5H_pickByNames_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4578,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5H_pickBySuffix_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4589,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5H_pickContains_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4597,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5H_isKeyLike_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4607,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5H_isLabelLike_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4611,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5H_suggestKeyName_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4615,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5H_suggestLabelName_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4622,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5H_action_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4631,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5H_summary_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4639,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5H_writePlan_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4671,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5H_format_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4694,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5H_safety_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4708,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5H_err_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4737,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5I_SchemaRepairApplyPlanStatusOnly,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4771,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5I_SchemaRepairApplyPlanDryRunBatchMaxiSafe,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4789,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5I_SchemaRepairApplyPlanOpen,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4871,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5I_Run,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4878,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5I_buildRows_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4880,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5I_row_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4899,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5I_summary_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4925,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5I_writePlan_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4954,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5I_format_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4976,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5I_safety_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,4990,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5I_err_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5020,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5I2_SchemaRepairDryRunEvidenceStatusOnly,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5062,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5I2_SchemaRepairDryRunEvidenceBatchMaxiSafe,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5084,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5I2_SchemaRepairDryRunEvidenceOpen,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5134,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5I2_Run,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5140,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5I2_findHeader_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5142,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5I2_readPlan_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5158,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5I2_buildEvidenceRows_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5175,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5I2_summary_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5207,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5I2_writeEvidence_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5228,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5I2_format_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5250,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5I2_safety_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5264,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5I2_err_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5294,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5J0_SchemaRepairApplyPreflightStatusOnly,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5323,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5J0_SchemaRepairApplyPreflightBatchMaxiSafe,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5355,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5J0_SchemaRepairApplyPreflightOpen,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5408,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5J0_Run,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5414,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5J0_findHeader_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5416,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5J0_readEvidence_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5432,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5J0_buildRows_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5449,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5J0_summary_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5475,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5J0_write_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5505,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5J0_format_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5528,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5J0_safety_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5542,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5J0_err_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5572,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5K_AppSheetHandoffPackStatusOnly,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5600,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5K_AppSheetHandoffPackBatchMaxiSafe,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5620,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5K_AppSheetHandoffPackOpen,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5668,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5K_Run,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5674,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5K_collectSummary_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5676,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5K_buildRows_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5743,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
add,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,INTERNAL,5747,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5K_write_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5792,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
MVPQAIC_P5K_format_,mvpqaic_50_p5_webapp_readiness_core.js,QAIC_BRIDGE,PUBLIC,5816,WEBAPP_FRONTEND,P1,mvp_qaic_py.bridge,READONLY_PORT_FIRST
